time,dk,k,dxi,xi,out
18.841,0.08,0.33472000000000013,-0.03735533802457505,-0.05226182526037855,0.03417760291556997
18.879,0.08,0.33776000000000017,-0.037815551067938116,-0.0536988162009602,0.03520579798481993
18.917,0.08,0.3408000000000002,-0.03824270940000363,-0.055152039158160346,0.03624109344127513
18.958,0.08,0.34407999999999994,-0.038973776637304475,-0.0567499640002897,0.03747662179860657
18.994,0.08,0.34696000000000005,-0.039331244187216015,-0.05816588879102953,0.03848087636141444
19.025,0.08,0.34944,-0.03956154024407463,-0.059392296538595804,0.03932981244842401
19.064,0.08,0.3525600000000001,-0.040263528106171294,-0.06096257413473655,0.040565280536833406
19.102,0.08,0.35560000000000014,-0.040578580608517156,-0.06250456019786021,0.041656729686576625
19.128,0.08,0.3576800000000001,-0.0406313608657865,-0.06356097558037066,0.04235239294649116
19.155,0.08,0.35984000000000016,-0.04111674201324712,-0.06467112761472837,0.04324039721610899
19.206,0.08,0.36392,-0.041573222429143276,-0.06679136195861463,0.044779348507082026
19.23,0.08,0.36584000000000005,-0.041480916309516225,-0.06778690395004305,0.04539749167976062
19.29,0.08,0.37063999999999997,-0.041988595866130615,-0.07030621970201084,0.047245448018336814
19.338,0.08,0.37448000000000015,-0.042204043353175506,-0.07233201378296333,0.048678023778978355
19.398,0.08,0.37928000000000006,-0.04257219667559932,-0.07488634558349924,0.05054058355471085
19.446,0.08,0.38312000000000024,-0.04264874994898818,-0.07693348558105076,0.051969024922752606
19.478,0.08,0.38568000000000024,-0.0423848740765315,-0.07828980155149975,0.0528049930203391
19.508,0.08,0.3880800000000001,-0.042903804971060104,-0.07957691570063147,0.053898471334320595
19.541,0.08,0.3907200000000002,-0.0426059694667669,-0.08098291269303484,0.054767281052920544
19.558,0.08,0.3920800000000001,-0.04289228045285517,-0.08171208146073336,0.05539184473593847
19.588,0.08,0.39448000000000016,-0.042490343177926375,-0.08298679175607121,0.056137163529249086
19.647,0.08,0.3992,-0.0425194329499143,-0.08549543830011605,0.0579431716670214
19.693,0.08,0.40288000000000024,-0.04225037638376585,-0.08743895561376941,0.059244354524268586
19.742,0.08,0.40680000000000016,-0.041969053448468255,-0.08949543923274433,0.06063939076133684
19.775,0.08,0.40944,-0.04249831452944357,-0.09089788361221587,0.06188957005609832
19.824,0.08,0.4133600000000003,-0.042123097191595196,-0.09296191537460416,0.06327569402433254
19.844,0.08,0.4149600000000002,-0.041193609142342984,-0.09378578755745101,0.06351391345914262
19.873,0.08,0.4172800000000002,-0.04164834276648354,-0.09499358949767903,0.06461743265500411
19.91,0.08,0.42024000000000017,-0.04092686737225558,-0.09650788359045245,0.06547621043180464
19.954,0.08,0.42376000000000025,-0.040237888661274895,-0.09827835069154855,0.06655990964347638
19.995,0.08,0.4270400000000003,-0.03943888245607303,-0.09989534487224758,0.06749291602806588
20.031,0.08,0.4299200000000001,-0.03995769214902418,-0.10133382178961237,0.06885075341566763
20.062,0.08,0.43240000000000023,-0.03894071494242468,-0.10254098395282762,0.06937996531853334
20.107,0.08,0.43600000000000005,-0.03808947212021386,-0.10425501019823719,0.07040259510670363
20.15,0.08,0.43943999999999994,-0.037188841387543706,-0.10585413037790153,0.07132713394283938
20.216,0.08,0.4447200000000001,-0.036575656759067446,-0.10826812372400008,0.07307637595434982
20.26,0.08,0.4482400000000002,-0.03564450909321751,-0.10983648212410166,0.0739973180731793
20.307,0.08,0.45199999999999996,-0.03479337417872539,-0.11147177071050166,0.07502958714677074
20.339,0.08,0.45455999999999996,-0.03517171534811472,-0.11259726560164132,0.0761776492286524
20.374,0.08,0.45736,-0.03418632574413859,-0.11379378700268616,0.07678368732610266
20.402,0.08,0.4596000000000001,-0.03318235899619958,-0.11472289305457983,0.07715508528690462
20.453,0.08,0.46368,-0.0324727711951056,-0.11637900438553017,0.07832991165207161
20.487,0.08,0.4663999999999999,-0.032836854008542464,-0.11749545742182058,0.07951462664486696
20.526,0.08,0.46952000000000005,-0.032018389697265635,-0.11874417462001399,0.08028557316785026
20.558,0.08,0.47208000000000006,-0.031174066725918888,-0.1197417447552434,0.08082367586444658
20.592,0.08,0.4748,-0.03152309070809433,-0.12081352983931859,0.08199450982305714
20.653,0.08,0.47968,-0.029984748971322386,-0.12264259952656925,0.08302369448959421
20.695,0.08,0.48304000000000014,-0.030384948089115748,-0.12391876734631216,0.08444836809163409
20.744,0.08,0.48696000000000006,-0.02987437012630107,-0.1253826114825009,0.08563454868282229
20.781,0.08,0.48992,-0.02929938156405787,-0.12646668860037102,0.0864302481829867
20.826999999999998,0.08,0.4935999999999999,-0.028895899675709474,-0.12779589998545365,0.0875667443115864
20.846,0.08,0.4951200000000001,-0.029057846314785155,-0.12834799906543465,0.08820262208988922
